0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
53,11
6114,12
20227,13
28808,14
31806,15
38544,16
47317,17
40244,18
32618,19
34819,20
36156,21
33144,22
29515,23
27357,24
29439,25
33169,26
33321,27
30724,28
31069,29
31693,30
31381,31
31019,32
31287,33
31245,34
31659,35
30875,36
29813,37
29561,38
29641,39
29208,40
28067,41
28650,42
28765,43
28793,44
28354,45
28466,46
28138,47
27831,48
27936,49
27382,50
26361,51
25707,52
25324,53
26213,54
27784,55
27380,56
26037,57
25107,58
25781,59
25821,60
25919,61
25124,62
24999,63
24846,64
25033,65
24797,66
23994,67
23998,68
24100,69
23791,70
23449,71
23289,72
23282,73
23231,74
23038,75
22769,76
22341,77
22284,78
22463,79
22002,80
22188,81
21587,82
21459,83
21671,84
21410,85
21126,86
21066,87
20819,88
20593,89
20838,90
20476,91
20383,92
20226,93
20404,94
19568,95
19765,96
19521,97
19619,98
19656,99
19339,100
19156,101
19135,102
18768,103
18828,104
18664,105
18401,106
18287,107
18353,108
18290,109
18101,110
17978,111
17677,112
17802,113
17737,114
17697,115
17490,116
17179,117
17259,118
17075,119
17143,120
16971,121
16572,122
16712,123
16692,124
16400,125
16288,126
16649,127
16170,128
16137,129
15975,130
16103,131
15713,132
15599,133
16116,134
16306,135
15479,136
14580,137
15191,138
15543,139
14397,140
13966,141
15984,142
15417,143
14813,144
14769,145
14933,146
14331,147
14464,148
14610,149
14616,150
14377,151
13982,152
14013,153
14051,154
14120,155
13824,156
13778,157
14001,158
13613,159
13563,160
13257,161
13478,162
13294,163
13346,164
13223,165
12961,166
13201,167
12905,168
13168,169
12783,170
12942,171
12738,172
12721,173
12813,174
12659,175
12728,176
12476,177
12394,178
12471,179
12203,180
12110,181
12396,182
12195,183
12144,184
12072,185
12018,186
11913,187
12046,188
11921,189
11787,190
11768,191
11839,192
11541,193
11571,194
11588,195
11477,196
11348,197
11206,198
11321,199
11161,200
11166,201
11201,202
11097,203
10991,204
10873,205
11012,206
11013,207
10949,208
11046,209
10649,210
10722,211
10523,212
10790,213
10505,214
10509,215
10572,216
10547,217
10560,218
10601,219
10208,220
10370,221
10082,222
10085,223
10248,224
10197,225
10104,226
10075,227
9955,228
10088,229
10011,230
9853,231
9827,232
9978,233
9878,234
9797,235
9833,236
9763,237
9656,238
9624,239
9581,240
9387,241
9413,242
9462,243
9508,244
9411,245
9332,246
9223,247
9355,248
9384,249
9144,250
9158,251
9293,252
9170,253
9227,254
9220,255
9106,256
9039,257
8874,258
8959,259
8875,260
8710,261
8780,262
8794,263
8779,264
8762,265
8756,266
8807,267
8709,268
8609,269
8613,270
8365,271
8590,272
8526,273
8397,274
8454,275
8491,276
8460,277
8316,278
8328,279
8222,280
8268,281
8154,282
8305,283
8307,284
8291,285
8135,286
8094,287
8035,288
7939,289
8209,290
8179,291
8013,292
8030,293
7987,294
7914,295
8130,296
7904,297
7920,298
7917,299
7755,300
7811,301
7704,302
7795,303
7844,304
7736,305
7733,306
7661,307
7553,308
7833,309
7604,310
7488,311
7765,312
7532,313
7482,314
7542,315
7449,316
7618,317
7466,318
7410,319
7418,320
7203,321
7333,322
7418,323
7341,324
7283,325
7244,326
7169,327
7069,328
7218,329
7218,330
7233,331
7166,332
7036,333
7075,334
7130,335
7040,336
7075,337
7115,338
7138,339
6972,340
6909,341
6960,342
6891,343
6828,344
6962,345
6817,346
6931,347
6848,348
6925,349
6902,350
6821,351
6788,352
6731,353
6725,354
6677,355
6595,356
6861,357
6726,358
6620,359
6538,360
6601,361
6595,362
6583,363
6667,364
6503,365
6612,366
6499,367
6366,368
6549,369
6483,370
6464,371
6427,372
6444,373
6453,374
6393,375
6383,376
6314,377
6324,378
6299,379
6332,380
6302,381
6334,382
6226,383
6208,384
6313,385
6238,386
6263,387
6192,388
6178,389
6166,390
6200,391
6284,392
6225,393
6237,394
6030,395
6159,396
6125,397
5900,398
6089,399
6139,400
6082,401
5905,402
5987,403
6125,404
5929,405
5938,406
5847,407
5949,408
5950,409
5883,410
5927,411
6076,412
5718,413
5907,414
5638,415
5749,416
5792,417
5889,418
5768,419
5744,420
5819,421
5779,422
5800,423
5663,424
5846,425
5766,426
5683,427
5756,428
5738,429
5502,430
5601,431
5554,432
5593,433
5712,434
5680,435
5643,436
5593,437
5602,438
5535,439
5538,440
5660,441
5459,442
5336,443
5491,444
5617,445
5504,446
5459,447
5643,448
5586,449
5350,450
5596,451
5427,452
5421,453
5321,454
5367,455
5370,456
5306,457
5459,458
5389,459
5458,460
5394,461
5319,462
5352,463
5477,464
5258,465
5286,466
5314,467
5407,468
5232,469
5207,470
5163,471
5179,472
5334,473
5135,474
5114,475
5295,476
5185,477
5239,478
5161,479
5080,480
5271,481
5160,482
5098,483
5232,484
5019,485
5175,486
5162,487
5186,488
5228,489
4997,490
5122,491
5121,492
5272,493
5080,494
5078,495
4972,496
5140,497
5004,498
4950,499
4987,500
4925,501
4885,502
5008,503
5022,504
5056,505
4982,506
5023,507
4980,508
4949,509
4872,510
4940,511
4967,512
5001,513
4979,514
4921,515
4905,516
4907,517
4820,518
4911,519
4897,520
4812,521
4758,522
4874,523
4789,524
4748,525
4875,526
4880,527
4821,528
4871,529
4923,530
4828,531
4840,532
4800,533
4695,534
4696,535
4735,536
4757,537
4728,538
4705,539
4794,540
4689,541
4750,542
4711,543
4628,544
4689,545
4681,546
4647,547
4645,548
4581,549
4779,550
4746,551
4552,552
4641,553
4519,554
4685,555
4709,556
4654,557
4726,558
4665,559
4766,560
4683,561
4487,562
4576,563
4507,564
4660,565
4603,566
4532,567
4576,568
4489,569
4449,570
4567,571
4477,572
4578,573
4505,574
4503,575
4494,576
4506,577
4449,578
4431,579
4463,580
4440,581
4434,582
4367,583
4589,584
4440,585
4391,586
4365,587
4312,588
4369,589
4299,590
4441,591
4483,592
4516,593
4517,594
4389,595
4336,596
4366,597
4344,598
4445,599
4363,600
4255,601
4352,602
4314,603
4283,604
4429,605
4290,606
4261,607
4374,608
4337,609
4322,610
4254,611
4333,612
4344,613
4216,614
4339,615
4263,616
4099,617
4343,618
4264,619
4239,620
4299,621
4255,622
4212,623
4092,624
4360,625
4257,626
4170,627
4234,628
4208,629
4202,630
4124,631
4168,632
4202,633
4179,634
4079,635
4260,636
4169,637
4107,638
4122,639
3995,640
4175,641
4119,642
3981,643
4160,644
4092,645
4148,646
4080,647
4004,648
4054,649
4169,650
4062,651
4112,652
4144,653
4016,654
4008,655
3963,656
4110,657
4025,658
4098,659
4054,660
4074,661
4022,662
4093,663
3978,664
4032,665
4056,666
4150,667
3890,668
4003,669
3923,670
3969,671
4001,672
3961,673
3955,674
3888,675
4019,676
3900,677
3861,678
4075,679
3918,680
3950,681
4056,682
3956,683
4050,684
3940,685
3924,686
3850,687
3812,688
3904,689
3905,690
3817,691
3798,692
3838,693
3782,694
3788,695
3943,696
3828,697
3839,698
3863,699
3852,700
3896,701
3796,702
3685,703
