47470,1
95501,2
95659,3
102554,4
99649,5
92777,6
89427,7
80738,8
80837,9
78876,10
67044,11
60018,12
63723,13
64155,14
54544,15
52414,16
58982,17
56917,18
52296,19
55638,20
56536,21
53131,22
53206,23
53837,24
52537,25
50916,26
52300,27
51373,28
50403,29
50860,30
50368,31
49992,32
49747,33
49753,34
49704,35
49574,36
49860,37
49412,38
48659,39
48486,40
48351,41
48338,42
47260,43
47104,44
47443,45
47300,46
47102,47
47024,48
46735,49
46718,50
46406,51
45853,52
45706,53
45163,54
44728,55
44434,56
44338,57
43981,58
43592,59
42678,60
43091,61
42898,62
42053,63
35180,64
34699,65
34552,66
34486,67
34408,68
34251,69
34254,70
33853,71
34041,72
33773,73
33556,74
33658,75
33153,76
32648,77
32577,78
32392,79
32297,80
32070,81
31632,82
31793,83
30955,84
30851,85
30558,86
30754,87
30722,88
30355,89
29730,90
30207,91
29608,92
29670,93
29133,94
28877,95
28917,96
28769,97
28511,98
28280,99
28435,100
27395,101
27891,102
27475,103
27440,104
27548,105
26943,106
26892,107
26666,108
26673,109
26458,110
26350,111
26271,112
25817,113
25724,114
25423,115
25353,116
25278,117
25126,118
24975,119
24937,120
24390,121
24389,122
24633,123
24366,124
24170,125
23827,126
23880,127
23753,128
23387,129
23537,130
23398,131
23239,132
23034,133
22588,134
22890,135
22570,136
22684,137
22338,138
22279,139
21923,140
21950,141
21984,142
21835,143
21518,144
21472,145
21461,146
21279,147
21093,148
21155,149
20805,150
20848,151
20438,152
20664,153
20381,154
20294,155
20201,156
20263,157
20212,158
19785,159
19761,160
19631,161
19606,162
19279,163
19276,164
19432,165
19172,166
19320,167
18884,168
19026,169
18684,170
18699,171
18764,172
18611,173
18298,174
18573,175
18252,176
18414,177
17877,178
17986,179
17955,180
17784,181
17754,182
17704,183
17316,184
17477,185
17718,186
17355,187
17442,188
17316,189
17318,190
16952,191
17170,192
16891,193
16846,194
16973,195
16665,196
16612,197
16397,198
16632,199
16296,200
16313,201
16291,202
16199,203
16029,204
16090,205
16013,206
15893,207
15957,208
15797,209
15559,210
15564,211
15585,212
15466,213
15324,214
15474,215
15238,216
15229,217
15027,218
15049,219
15221,220
15053,221
14855,222
14835,223
14818,224
14873,225
14724,226
14518,227
14459,228
14418,229
14337,230
14459,231
14431,232
14288,233
14305,234
14296,235
14294,236
14021,237
13977,238
14006,239
13977,240
13815,241
13747,242
13976,243
13728,244
13724,245
13542,246
13594,247
13575,248
13550,249
13482,250
13576,251
13410,252
13264,253
13258,254
13143,255
13026,256
13066,257
12974,258
13035,259
12791,260
12838,261
12828,262
12819,263
12759,264
12711,265
12736,266
12749,267
12498,268
12345,269
12404,270
12417,271
12416,272
12364,273
12180,274
12508,275
12472,276
12058,277
12250,278
12243,279
12171,280
12124,281
12117,282
12190,283
11856,284
11807,285
11911,286
11889,287
11755,288
11882,289
11773,290
11765,291
11581,292
11622,293
11460,294
11586,295
11495,296
11522,297
11472,298
11307,299
11207,300
11263,301
11526,302
11313,303
11315,304
11164,305
11020,306
11067,307
11025,308
11058,309
10904,310
10944,311
11063,312
10956,313
10963,314
11065,315
10894,316
10704,317
10907,318
10739,319
10604,320
10685,321
10601,322
10648,323
10703,324
10827,325
10557,326
10451,327
10561,328
10477,329
10406,330
10372,331
10432,332
10280,333
10189,334
10303,335
10269,336
10283,337
10290,338
10179,339
10088,340
10135,341
10144,342
10038,343
9948,344
9818,345
10012,346
9935,347
9979,348
9883,349
9915,350
10016,351
9830,352
9658,353
9659,354
9733,355
9755,356
9855,357
9519,358
9667,359
9812,360
9652,361
9603,362
9717,363
9654,364
9307,365
9564,366
9404,367
9505,368
9488,369
9510,370
9411,371
9362,372
9317,373
9289,374
9502,375
9229,376
9142,377
9062,378
9199,379
9274,380
9176,381
9427,382
9146,383
9063,384
9100,385
8880,386
9080,387
8947,388
8889,389
8987,390
9109,391
8853,392
8945,393
8784,394
8878,395
8832,396
8920,397
8853,398
8969,399
8646,400
8757,401
8674,402
8743,403
8560,404
8740,405
8628,406
8767,407
8620,408
8546,409
8663,410
8509,411
8500,412
8552,413
8496,414
8567,415
8444,416
8635,417
8471,418
8438,419
8493,420
8407,421
8273,422
8341,423
8395,424
8415,425
8489,426
8353,427
8233,428
8349,429
8436,430
8183,431
8195,432
8176,433
8229,434
8261,435
8131,436
8089,437
8274,438
8058,439
7947,440
8011,441
7918,442
8030,443
8046,444
8106,445
7848,446
8079,447
7872,448
7905,449
8106,450
8041,451
7999,452
7947,453
7992,454
7909,455
7726,456
7860,457
7830,458
7844,459
7692,460
7745,461
7685,462
7690,463
7605,464
7689,465
7687,466
7827,467
7733,468
7572,469
7733,470
7506,471
7684,472
7571,473
7580,474
7537,475
7563,476
7511,477
7657,478
7555,479
7426,480
7578,481
7538,482
7670,483
7435,484
7294,485
7438,486
7517,487
7439,488
7303,489
7347,490
7278,491
7276,492
7343,493
7212,494
7307,495
7343,496
7410,497
7251,498
7310,499
7245,500
7346,501
7224,502
7248,503
7317,504
7199,505
7186,506
7332,507
7193,508
6980,509
7017,510
7098,511
7428,512
7411,513
7248,514
7081,515
7107,516
6999,517
7160,518
6944,519
7059,520
6926,521
6955,522
7066,523
7020,524
7226,525
7015,526
6866,527
7036,528
6822,529
6986,530
6899,531
6957,532
6945,533
6972,534
6908,535
7013,536
6873,537
6882,538
6813,539
6801,540
6667,541
6659,542
6871,543
6775,544
6993,545
6799,546
6689,547
6849,548
6671,549
